Point ID,arc_length,Displacements_0,Displacements_1,Displacements_2,Points_0,Points_1,Points_2,Points_Magnitude
3388,2.672778606415,-6.115128053352e-05,-0.1205056086183,0,2.09249997139,0.2117500007153,0,2.103186607361
3389,2.673521757126,2.534040686442e-05,-0.1205842345953,0,2.09299993515,0.2123000025749,0,2.103739500046
3390,2.674265146255,0.0001118605941883,-0.1206628829241,0,2.093499898911,0.2128500044346,0,2.104292392731
3391,2.675008535385,0.0001984099071706,-0.1207415908575,0,2.094000101089,0.2134000062943,0,2.104845762253
3392,2.675751686096,0.0002849860175047,-0.1208202838898,0,2.09450006485,0.2139499932528,0,2.105399131775
3393,2.676495075226,0.0003715933125932,-0.1208990141749,0,2.09500002861,0.2144999951124,0,2.105952262878
3394,2.677238464355,0.0004582296533044,-0.1209777742624,0,2.095499992371,0.2150499969721,0,2.106505870819
3395,2.677981615067,0.00054489512695,-0.1210565641522,0,2.095999956131,0.2155999988317,0,2.10705947876
3396,2.678725004196,0.0006315899663605,-0.1211353763938,0,2.096499919891,0.2161500006914,0,2.1076130867
3397,2.679468154907,0.0007183143752627,-0.1212142184377,0,2.096999883652,0.2167000025511,0,2.10816693306
3398,2.680211544037,0.0008050678879954,-0.1212931200862,0,2.097500085831,0.2172500044107,0,2.108721017838
3399,2.680954933167,0.0008918505045585,-0.1213720142841,0,2.098000049591,0.2178000062704,0,2.109275102615
3400,2.681698083878,0.0009786597220227,-0.1214509233832,0,2.098500013351,0.2183499932289,0,2.109829187393
3401,2.682441473007,0.001065500429831,-0.1215298548341,0,2.098999977112,0.2188999950886,0,2.11038351059
3402,2.683184623718,0.001152370241471,-0.1216088160872,0,2.099499940872,0.2194499969482,0,2.110937833786
3403,2.683928012848,0.001239269389771,-0.1216878145933,0,2.099999904633,0.2199999988079,0,2.111492156982
3404,2.684671401978,0.001326197758317,-0.121766872704,0,2.100500106812,0.2205500006676,0,2.112047195435
3405,2.685414791107,0.001413155230694,-0.1218459233642,0,2.101000070572,0.2211000025272,0,2.11260175705
3406,2.686157941818,0.001500141806901,-0.1219250038266,0,2.101500034332,0.2216500043869,0,2.113156557083
3407,2.686901330948,0.001587157486938,-0.1220040917397,0,2.101999998093,0.2222000062466,0,2.113711595535
3408,2.687644481659,0.001674199826084,-0.1220832169056,0,2.102499961853,0.2227499932051,0,2.114266633987
3409,2.688387870789,0.001761273713782,-0.1221623569727,0,2.102999925613,0.2232999950647,0,2.114821910858
3410,2.689131259918,0.00184837623965,-0.1222415417433,0,2.103499889374,0.2238499969244,0,2.115377187729
3411,2.689874649048,0.001935507869348,-0.1223207935691,0,2.104000091553,0.2243999987841,0,2.115932941437
3412,2.690617799759,0.002022668719292,-0.1224000304937,0,2.104500055313,0.2249500006437,0,2.116488456726
3413,2.691361188889,0.002109858673066,-0.1224792823195,0,2.105000019073,0.2255000025034,0,2.117043972015
3414,2.6921043396,0.002197077730671,-0.1225585564971,0,2.105499982834,0.2260500043631,0,2.117599725723
3415,2.692847728729,0.002284326124936,-0.122637860477,0,2.105999946594,0.2266000062227,0,2.11815571785
3416,2.69359087944,0.002371600829065,-0.1227171942592,0,2.106499910355,0.2271499931812,0,2.118711709976
3417,2.694334506989,0.002458906499669,-0.1227966025472,0,2.107000112534,0.2276999950409,0,2.119267940521
3418,2.6950776577,0.002546241274104,-0.122875995934,0,2.107500076294,0.2282499969006,0,2.119824171066
3419,2.695821046829,0.002633605152369,-0.1229554191232,0,2.108000040054,0.2287999987602,0,2.12038064003
3420,2.69656419754,0.002720998367295,-0.1230348646641,0,2.108500003815,0.2293500006199,0,2.120936870575
3421,2.69730758667,0.002808420686051,-0.1231143400073,0,2.108999967575,0.2299000024796,0,2.121493577957
3422,2.698050737381,0.002895871875808,-0.1231938451529,0,2.109499931335,0.2304500043392,0,2.122050285339
3423,2.698794126511,0.002983352867886,-0.1232733651996,0,2.109999895096,0.2310000061989,0,2.122606992722
3424,2.69953751564,0.003070860635489,-0.1233529448509,0,2.110500097275,0.2315499931574,0,2.123164176941
3425,2.700280666351,0.00315840006806,-0.1234325170517,0,2.111000061035,0.2320999950171,0,2.123721122742
3426,2.701024055481,0.00324596837163,-0.1235121116042,0,2.111500024796,0.2326499968767,0,2.124278306961
3427,2.701767444611,0.003333565313369,-0.1235917508602,0,2.111999988556,0.2331999987364,0,2.12483549118
3428,2.702510595322,0.003421191591769,-0.1236714050174,0,2.112499952316,0.233750000596,0,2.125392913818
3429,2.703253984451,0.00350884674117,-0.1237510889769,0,2.112999916077,0.2343000024557,0,2.125950336456
3430,2.703997373581,0.0035965309944,-0.123830832541,0,2.113500118256,0.2348500043154,0,2.126508235931
3431,2.704740524292,0.003684244351462,-0.123910561204,0,2.114000082016,0.235400006175,0,2.127065896988
3432,2.705483913422,0.003771984484047,-0.1239903122187,0,2.114500045776,0.2359499931335,0,2.127623796463
3433,2.706227302551,0.003859756048769,-0.1240701004863,0,2.115000009537,0.2364999949932,0,2.128181695938
3434,2.706970453262,0.003947556950152,-0.1241499185562,0,2.115499973297,0.2370499968529,0,2.128739833832
3435,2.707713842392,0.004035386722535,-0.1242297589779,0,2.115999937057,0.2375999987125,0,2.129297971725
3436,2.708456993103,0.004123245831579,-0.1243096292019,0,2.116499900818,0.2381500005722,0,2.129856109619
3437,2.709200382233,0.0042111328803,-0.1243895590305,0,2.117000102997,0.2387000024319,0,2.13041472435
3438,2.709943771362,0.004299049265683,-0.1244694665074,0,2.117500066757,0.2392500042915,0,2.130973339081
3439,2.710687160492,0.004386994522065,-0.1245494037867,0,2.118000030518,0.2398000061512,0,2.131531953812
3440,2.711430311203,0.004474966321141,-0.1246293783188,0,2.118499994278,0.2403499931097,0,2.132090568542
3441,2.712173461914,0.004562969319522,-0.1247093826532,0,2.118999958038,0.2408999949694,0,2.132649421692
3442,2.712916851044,0.004651001188904,-0.1247894093394,0,2.119499921799,0.241449996829,0,2.133208274841
3443,2.713660240173,0.004739062860608,-0.1248694658279,0,2.119999885559,0.2419999986887,0,2.133767366409
3444,2.714403629303,0.004827153868973,-0.1249495893717,0,2.120500087738,0.2425500005484,0,2.134326934814
3445,2.715146780014,0.004915273748338,-0.1250296980143,0,2.121000051498,0.243100002408,0,2.134886026382
3446,2.715890169144,0.005003422498703,-0.1251098364592,0,2.121500015259,0.2436500042677,0,2.135445594788
3447,2.716633319855,0.005091600120068,-0.1251899898052,0,2.121999979019,0.2442000061274,0,2.136005163193
3448,2.717376708984,0.005179804749787,-0.1252701580524,0,2.12249994278,0.2447499930859,0,2.136564731598
3449,2.718120098114,0.005268040113151,-0.125350356102,0,2.12299990654,0.2452999949455,0,2.137124300003
3450,2.718863487244,0.005356305278838,-0.1254306435585,0,2.123500108719,0.2458499968052,0,2.137684583664
3451,2.719606637955,0.005444599781185,-0.1255109012127,0,2.124000072479,0.2463999986649,0,2.138244390488
3452,2.720350027084,0.005532923620194,-0.1255912035704,0,2.12450003624,0.2469500005245,0,2.13880443573
3453,2.721093177795,0.00562127539888,-0.1256715208292,0,2.125,0.2475000023842,0,2.139364719391
3454,2.721836566925,0.005709656048566,-0.1257518529892,0,2.12549996376,0.2480500042439,0,2.139925003052
3455,2.722579717636,0.00579806510359,-0.1258322149515,0,2.125999927521,0.2486000061035,0,2.140485286713
3456,2.723323106766,0.00588650116697,-0.125912591815,0,2.126499891281,0.249149993062,0,2.141045808792
3457,2.724066495895,0.005974969360977,-0.1259930580854,0,2.12700009346,0.2496999949217,0,2.141606807709
3458,2.724809885025,0.006063468754292,-0.1260735094547,0,2.12750005722,0.2502500116825,0,2.142167568207
3459,2.725553035736,0.00615199515596,-0.1261539757252,0,2.128000020981,0.2508000135422,0,2.142728328705
3460,2.726296424866,0.006240545772016,-0.1262344717979,0,2.128499984741,0.2513499855995,0,2.143289327621
3461,2.727039575577,0.006329130847007,-0.126314997673,0,2.128999948502,0.2518999874592,0,2.143850326538
3462,2.727782964706,0.006417745258659,-0.1263955384493,0,2.129499912262,0.2524499893188,0,2.144411563873
3463,2.728526353836,0.006506387609988,-0.1264761537313,0,2.130000114441,0.2529999911785,0,2.144973039627
3464,2.729269742966,0.006595058832318,-0.1265567690134,0,2.130500078201,0.2535499930382,0,2.145534515381
3465,2.730012893677,0.006683758459985,-0.1266373991966,0,2.131000041962,0.2540999948978,0,2.146095991135
3466,2.730756282806,0.006772487424314,-0.1267180740833,0,2.131500005722,0.2546499967575,0,2.146657705307
3467,2.731499433517,0.006861245259643,-0.12679874897,0,2.131999969482,0.2551999986172,0,2.147219419479
3468,2.732242822647,0.006950032431632,-0.1268794685602,0,2.132499933243,0.2557500004768,0,2.147781133652
3469,2.732985973358,0.007038848474622,-0.1269602030516,0,2.132999897003,0.2563000023365,0,2.148343086243
3470,2.733729362488,0.007127693388611,-0.1270410120487,0,2.133500099182,0.2568500041962,0,2.148905515671
3471,2.734472751617,0.007216566707939,-0.1271217912436,0,2.134000062943,0.2574000060558,0,2.14946770668
3472,2.735216140747,0.007305468898267,-0.1272026002407,0,2.134500026703,0.2579500079155,0,2.15002989769
3473,2.735959291458,0.007394400425255,-0.1272834390402,0,2.134999990463,0.2585000097752,0,2.150592327118
3474,2.736702680588,0.007483361288905,-0.127364307642,0,2.135499954224,0.2590500116348,0,2.151154756546
3475,2.737445831299,0.007572351489216,-0.1274452060461,0,2.135999917984,0.2596000134945,0,2.151717424393
3476,2.738189220428,0.007661365438253,-0.1275261342525,0,2.136499881744,0.2601499855518,0,2.152280092239
3477,2.738932609558,0.007750412914902,-0.1276071071625,0,2.137000083923,0.2606999874115,0,2.152843236923
3478,2.739675998688,0.00783948879689,-0.1276880800724,0,2.137500047684,0.2612499892712,0,2.153406143188
3479,2.740419149399,0.007928594015539,-0.1277690678835,0,2.138000011444,0.2617999911308,0,2.153969287872
3480,2.74116230011,0.00801772903651,-0.1278500854969,0,2.138499975204,0.2623499929905,0,2.154532432556
3481,2.74190568924,0.008106891997159,-0.1279311478138,0,2.138999938965,0.2628999948502,0,2.15509557724
3482,2.742649078369,0.008196084760129,-0.128012239933,0,2.139499902725,0.2634499967098,0,2.155658960342
3483,2.743392467499,0.0082853063941,-0.1280933916569,0,2.140000104904,0.2639999985695,0,2.156222820282
3484,2.74413561821,0.008374557830393,-0.1281745284796,0,2.140500068665,0.2645500004292,0,2.156786441803
3485,2.744879007339,0.008463838137686,-0.1282556951046,0,2.141000032425,0.2651000022888,0,2.157350063324
3486,2.745622158051,0.008553147315979,-0.1283368766308,0,2.141499996185,0.2656500041485,0,2.157913923264
3487,2.74636554718,0.008642485365272,-0.1284180879593,0,2.141999959946,0.2662000060081,0,2.158477783203
3488,2.74710893631,0.008731851354241,-0.128499314189,0,2.142499923706,0.2667500078678,0,2.159041881561
3489,2.747852087021,0.008821246214211,-0.1285805702209,0,2.142999887466,0.2673000097275,0,2.159605979919
3490,2.748595476151,0.00891066994518,-0.1286618858576,0,2.143500089645,0.2678500115871,0,2.160170316696
3491,2.74933886528,0.009000123478472,-0.1287432014942,0,2.144000053406,0.2684000134468,0,2.160734891891
3492,2.750082015991,0.009089600294828,-0.1288245469332,0,2.144500017166,0.2689499855042,0,2.161299228668
3493,2.750825405121,0.009179110638797,-0.1289059221745,0,2.144999980927,0.2694999873638,0,2.161863803864
3494,2.751568555832,0.009268651716411,-0.1289873123169,0,2.145499944687,0.2700499892235,0,2.162428379059
3495,2.752311944962,0.009358221665025,-0.1290687322617,0,2.145999908447,0.2705999910831,0,2.162993192673
3496,2.753055334091,0.009447820484638,-0.1291502118111,0,2.146500110626,0.2711499929428,0,2.163558483124
3497,2.753798723221,0.009537448175251,-0.1292316913605,0,2.147000074387,0.2716999948025,0,2.164123535156
3498,2.754541873932,0.009627103805542,-0.129313185811,0,2.147500038147,0.2722499966621,0,2.164688587189
3499,2.755285263062,0.009716788306832,-0.1293947249651,0,2.148000001907,0.2727999985218,0,2.16525387764
3500,2.756028413773,0.009806501679122,-0.1294762790203,0,2.148499965668,0.2733500003815,0,2.165819168091
3501,2.756771802902,0.009896243922412,-0.1295578628778,0,2.148999929428,0.2739000022411,0,2.166384458542
3502,2.757514953613,0.009986015036702,-0.1296394616365,0,2.149499893188,0.2744500041008,0,2.166949987411
3503,2.758258581161,0.01007581409067,-0.1297211199999,0,2.150000095367,0.2750000059605,0,2.167515993118
3504,2.759001731873,0.01016564387828,-0.1298027783632,0,2.150500059128,0.2755500078201,0,2.168081760406
3505,2.759745121002,0.01025550160557,-0.1298844665289,0,2.151000022888,0.2761000096798,0,2.168647527695
3506,2.760488271713,0.01034538913518,-0.1299661844969,0,2.151499986649,0.2766500115395,0,2.169213533401
3507,2.761231660843,0.01043530553579,-0.130047917366,0,2.151999950409,0.2772000133991,0,2.169779539108
3508,2.761974811554,0.01052524521947,-0.1301296800375,0,2.152499914169,0.2777499854565,0,2.170345783234
3509,2.762718200684,0.01061521936208,-0.1302115172148,0,2.153000116348,0.2782999873161,0,2.170912265778
3510,2.763461589813,0.01070522144437,-0.1302933245897,0,2.153500080109,0.2788499891758,0,2.171478748322
3511,2.764204978943,0.01079525332898,-0.130375161767,0,2.154000043869,0.2793999910355,0,2.172045230865
3512,2.764948129654,0.01088531315327,-0.1304570287466,0,2.154500007629,0.2799499928951,0,2.172611951828
3513,2.765691518784,0.01097540277988,-0.1305389106274,0,2.15499997139,0.2804999947548,0,2.173178672791
3514,2.766434669495,0.01106552127749,-0.1306208372116,0,2.15549993515,0.2810499966145,0,2.173745393753
3515,2.767178058624,0.01115566957742,-0.1307027935982,0,2.155999898911,0.2815999984741,0,2.174312353134
3516,2.767921447754,0.01124584674835,-0.1307848095894,0,2.156500101089,0.2821500003338,0,2.174879550934
3517,2.768664836884,0.01133605279028,-0.1308668106794,0,2.15700006485,0.2827000021935,0,2.175446748734
3518,2.769407987595,0.01142628677189,-0.1309488266706,0,2.15750002861,0.2832500040531,0,2.176013946533
3519,2.770151376724,0.0115165496245,-0.1310308724642,0,2.157999992371,0.2838000059128,0,2.176581382751
3520,2.770894527435,0.01160684134811,-0.13111294806,0,2.158499956131,0.2843500077724,0,2.17714881897
3521,2.771637916565,0.01169716194272,-0.1311950534582,0,2.158999919891,0.2849000096321,0,2.177716493607
3522,2.772381067276,0.01178751233965,-0.1312772035599,0,2.159499883652,0.2854500114918,0,2.178284168243
3523,2.773124694824,0.01187789067626,-0.131359398365,0,2.160000085831,0.2860000133514,0,2.178852081299
3524,2.773867845535,0.01196829229593,-0.131441578269,0,2.160500049591,0.2865499854088,0,2.179419994354
3525,2.774610996246,0.01205872837454,-0.1315237730742,0,2.161000013351,0.2870999872684,0,2.17998790741
3526,2.775354385376,0.01214919239283,-0.1316059976816,0,2.161499977112,0.2876499891281,0,2.180556058884
3527,2.776097774506,0.01223968621343,-0.1316882669926,0,2.161999940872,0.2881999909878,0,2.181124210358
3528,2.776840925217,0.01233020890504,-0.1317705512047,0,2.162499904633,0.2887499928474,0,2.18169260025
3529,2.777584314346,0.01242075953633,-0.1318529099226,0,2.163000106812,0.2892999947071,0,2.182261228561
3530,2.778327703476,0.01251133996993,-0.1319352537394,0,2.163500070572,0.2898499965668,0,2.182829618454
3531,2.779070854187,0.01260194927454,-0.1320176273584,0,2.164000034332,0.2903999984264,0,2.183398246765
3532,2.779814243317,0.01269258838147,-0.1321000158787,0,2.164499998093,0.2909500002861,0,2.183967113495
3533,2.780557632446,0.01278325542808,-0.1321824491024,0,2.164999961853,0.2915000021458,0,2.184535980225
3534,2.781300783157,0.01287395134568,-0.1322648823261,0,2.165499925613,0.2920500040054,0,2.185104846954
3535,2.782044172287,0.01296467706561,-0.1323473453522,0,2.165999889374,0.2926000058651,0,2.185673952103
3536,2.782787561417,0.01305543165654,-0.132429882884,0,2.166500091553,0.2931500077248,0,2.18624329567
3537,2.783530712128,0.01314621418715,-0.1325124055147,0,2.167000055313,0.2937000095844,0,2.186812400818
3538,2.784274101257,0.01323702652007,-0.1325949579477,0,2.167500019073,0.2942500114441,0,2.187381744385
3539,2.785017251968,0.01332786679268,-0.1326775401831,0,2.167999982834,0.2948000133038,0,2.18795132637
3540,2.785760641098,0.01341873127967,-0.1327601522207,0,2.168499946594,0.2953499853611,0,2.188520908356
3541,2.786503791809,0.01350962929428,-0.1328427642584,0,2.168999910355,0.2958999872208,0,2.189090490341
3542,2.787247419357,0.0136005571112,-0.1329254508018,0,2.169500112534,0.2964499890804,0,2.189660549164
3543,2.787990570068,0.01369151286781,-0.1330081224442,0,2.170000076294,0.2969999909401,0,2.190230369568
3544,2.788733959198,0.01378249656409,-0.1330908387899,0,2.170500040054,0.2975499927998,0,2.190800428391
3545,2.789477109909,0.01387351006269,-0.1331735700369,0,2.171000003815,0.2980999946594,0,2.191370487213
3546,2.790220499039,0.01396455150098,-0.1332563459873,0,2.171499967575,0.2986499965191,0,2.191940784454
3547,2.79096364975,0.01405562274158,-0.1333391368389,0,2.171999931335,0.2991999983788,0,2.192511081696
3548,2.791707038879,0.01414672192186,-0.1334219425917,0,2.172499895096,0.2997500002384,0,2.193081378937
3549,2.792450428009,0.01423784997314,-0.1335048079491,0,2.173000097275,0.3003000020981,0,2.193652153015
3550,2.793193817139,0.01432900782675,-0.1335876733065,0,2.173500061035,0.3008500039577,0,2.194222688675
3551,2.79393696785,0.01442019362003,-0.1336705684662,0,2.174000024796,0.3014000058174,0,2.194793462753
3552,2.794680356979,0.01451140921563,-0.1337534934282,0,2.174499988556,0.3019500076771,0,2.195364236832
